ST_CASE,STATENAME,LATITUDE,LONGITUD,FATALS,V_CONFIGNAME,year,,,,
490238,Utah,37.66583333,-113.0644694,1,Not Applicable,2021,,,,
490238,Utah,37.66583333,-113.0644694,1,Not Applicable,2021,,,,
490239,Utah,41.71071111,-112.2096444,2,Not Applicable,2021,,,,
490239,Utah,41.71071111,-112.2096444,2,"Qualifying Vehicle, Unknown Configuration",2021,,,,
490240,Utah,40.79101667,-111.9390361,1,Not Applicable,2021,,,,
490241,Utah,41.14150278,-112.0260222,2,Not Applicable,2021,,,,
490241,Utah,41.14150278,-112.0260222,2,Not Applicable,2021,,,,
490242,Utah,40.48670833,-111.885675,1,"Qualifying Vehicle, Unknown Configuration",2021,,,,
490242,Utah,40.48670833,-111.885675,1,Not Applicable,2021,,,,
490242,Utah,40.48670833,-111.885675,1,Not Applicable,2021,,,,
490243,Utah,40.3969,-111.795775,1,Not Applicable,2021,,,,
490243,Utah,40.3969,-111.795775,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2021,,,,
490244,Utah,40.40516389,-109.5904972,1,Not Applicable,2021,,,,
490244,Utah,40.40516389,-109.5904972,1,Not Applicable,2021,,,,
490245,Utah,40.65304444,-112.0115694,1,Not Applicable,2021,,,,
490247,Utah,40.69389722,-111.7961556,1,Not Applicable,2021,,,,
490248,Utah,40.69657778,-111.8495944,1,Unknown,2021,,,,
490249,Utah,40.63292778,-111.7052306,1,Not Applicable,2021,,,,
490250,Utah,40.67560278,-111.9389306,1,Not Applicable,2021,,,,
490250,Utah,40.67560278,-111.9389306,1,Not Applicable,2021,,,,
490250,Utah,40.67560278,-111.9389306,1,Not Applicable,2021,,,,
490251,Utah,40.66578611,-111.8543972,1,Not Applicable,2021,,,,
490251,Utah,40.66578611,-111.8543972,1,Not Applicable,2021,,,,
490252,Utah,41.23109444,-111.9655361,1,Not Applicable,2021,,,,
490252,Utah,41.23109444,-111.9655361,1,Not Applicable,2021,,,,
490253,Utah,41.72826389,-111.8775083,1,Not Applicable,2021,,,,
490254,Utah,40.63179444,-111.8339167,1,Not Applicable,2021,,,,
490254,Utah,40.63179444,-111.8339167,1,Truck Tractor/Semi-Trailer,2021,,,,
490254,Utah,40.63179444,-111.8339167,1,Not Applicable,2021,,,,
490255,Utah,40.65358611,-111.2808056,1,Not Applicable,2021,,,,
490255,Utah,40.65358611,-111.2808056,1,Not Applicable,2021,,,,
490256,Utah,41.54976667,-112.1389139,1,Not Applicable,2021,,,,
490259,Utah,40.65305833,-111.9438056,1,Not Applicable,2021,,,,
490260,Utah,37.12280833,-113.6182639,1,Not Applicable,2021,,,,
490261,Utah,41.23414722,-111.9590056,1,Not Applicable,2021,,,,
490262,Utah,38.90611944,-109.8143667,2,Truck Tractor/Semi-Trailer,2021,,,,
490262,Utah,38.90611944,-109.8143667,2,Truck Tractor/Semi-Trailer,2021,,,,
490263,Utah,38.94885,-110.3191333,1,Truck Tractor/Double,2021,,,,
490263,Utah,38.94885,-110.3191333,1,Truck Tractor/Semi-Trailer,2021,,,,
490264,Utah,41.16173889,-112.0308722,1,Not Applicable,2021,,,,
490265,Utah,37.11833056,-113.5451083,1,Not Applicable,2021,,,,
490265,Utah,37.11833056,-113.5451083,1,Not Applicable,2021,,,,
490265,Utah,37.11833056,-113.5451083,1,Not Applicable,2021,,,,
490265,Utah,37.11833056,-113.5451083,1,Not Applicable,2021,,,,
490266,Utah,40.29815,-109.9918472,1,Not Applicable,2021,,,,
490267,Utah,41.6977,-112.1891111,1,Not Applicable,2021,,,,
490268,Utah,40.53706389,-111.8816694,1,Not Applicable,2021,,,,
490269,Utah,39.03973611,-112.2951722,1,Unknown,2021,,,,
490270,Utah,39.33867222,-112.0810722,1,Truck Pulling Trailer(s),2021,,,,
490270,Utah,39.33867222,-112.0810722,1,Truck Tractor/Semi-Trailer,2021,,,,
490271,Utah,37.76745,-113.8205528,2,Not Applicable,2021,,,,
490272,Utah,39.36163333,-111.5855778,1,Not Applicable,2021,,,,
490273,Utah,41.78001111,-111.8338833,1,Not Applicable,2021,,,,
490274,Utah,40.72467222,-111.5446778,1,Not Applicable,2021,,,,
490274,Utah,40.72467222,-111.5446778,1,Not Applicable,2021,,,,
490274,Utah,40.72467222,-111.5446778,1,Not Applicable,2021,,,,
490275,Utah,40.79012222,-111.9155139,1,Unknown,2021,,,,
490276,Utah,40.72770556,-113.2876639,1,Not Applicable,2021,,,,
490277,Utah,40.78025556,-111.9255028,1,Not Applicable,2021,,,,
490277,Utah,40.78025556,-111.9255028,1,Not Applicable,2021,,,,
490278,Utah,40.58773889,-111.94425,1,Not Applicable,2021,,,,
490278,Utah,40.58773889,-111.94425,1,Not Applicable,2021,,,,
490279,Utah,40.58292778,-112.038425,1,Not Applicable,2021,,,,
490279,Utah,40.58292778,-112.038425,1,Not Applicable,2021,,,,
490280,Utah,40.58779722,-111.9673056,1,Not Applicable,2021,,,,
490280,Utah,40.58779722,-111.9673056,1,Not Applicable,2021,,,,
490281,Utah,40.62405833,-111.9292528,1,Not Applicable,2021,,,,
490282,Utah,39.58716389,-113.9582306,1,Not Applicable,2021,,,,
490283,Utah,41.79672778,-112.1747611,1,Truck Tractor/Semi-Trailer,2021,,,,
490284,Utah,41.13772222,-111.8781639,1,Not Applicable,2021,,,,
490285,Utah,39.18777222,-109.1112611,1,Not Applicable,2021,,,,
490286,Utah,40.87148889,-111.8922,1,Not Applicable,2021,,,,
490287,Utah,40.76281944,-111.9059944,1,Not Applicable,2021,,,,
490288,Utah,40.77144722,-111.9114056,1,Not Applicable,2021,,,,
490290,Utah,39.26017778,-111.6370056,1,Not Applicable,2021,,,,
490291,Utah,40.76732222,-112.1563861,1,Not Applicable,2021,,,,
490291,Utah,40.76732222,-112.1563861,1,Not Applicable,2021,,,,
490292,Utah,40.87442222,-111.9376667,1,Not Applicable,2021,,,,
490293,Utah,41.55098611,-111.9539639,1,Not Applicable,2021,,,,
490293,Utah,41.55098611,-111.9539639,1,Not Applicable,2021,,,,
490294,Utah,40.65032778,-111.9019861,1,Not Applicable,2021,,,,
490294,Utah,40.65032778,-111.9019861,1,Not Applicable,2021,,,,
490294,Utah,40.65032778,-111.9019861,1,Not Applicable,2021,,,,
490295,Utah,40.72935,-111.9047028,1,Truck Tractor/Semi-Trailer,2021,,,,
490296,Utah,40.67186944,-111.8899,1,Not Applicable,2021,,,,
490297,Utah,39.766675,-111.71285,1,Not Applicable,2021,,,,
490298,Utah,40.61116667,-111.9763944,1,Not Applicable,2021,,,,
490298,Utah,40.61116667,-111.9763944,1,Not Applicable,2021,,,,
490298,Utah,40.61116667,-111.9763944,1,Not Applicable,2021,,,,
490298,Utah,40.61116667,-111.9763944,1,Not Applicable,2021,,,,
490298,Utah,40.61116667,-111.9763944,1,Not Applicable,2021,,,,
490299,Utah,40,-110,1,Not Applicable,2021,,,,
490300,Utah,37.16114167,-109.0678361,1,Not Applicable,2021,,,,
490302,Utah,37.54578333,-113.199325,1,"Qualifying Vehicle, Unknown Configuration",2021,,,,
490302,Utah,37.54578333,-113.199325,1,Not Applicable,2021,,,,
490303,Utah,40.63520278,-111.9578917,1,Not Applicable,2021,,,,
490304,Utah,37.11709167,-109.5415194,1,Not Applicable,2021,,,,
490305,Utah,40.60424444,-112.0179083,1,Not Applicable,2021,,,,
490306,Utah,40.72772778,-111.9700583,1,Not Applicable,2021,,,,
490307,Utah,40.50785278,-111.9827472,1,Not Applicable,2021,,,,
490308,Utah,40.72198611,-112.2198194,1,Not Applicable,2021,,,,
490309,Utah,37.12875556,-113.6021667,1,Not Applicable,2021,,,,
490309,Utah,37.12875556,-113.6021667,1,Not Applicable,2021,,,,
490310,Utah,40.31199722,-111.7055722,1,Not Applicable,2021,,,,
490310,Utah,40.31199722,-111.7055722,1,Not Applicable,2021,,,,
490310,Utah,40.31199722,-111.7055722,1,Not Applicable,2021,,,,
490310,Utah,40.31199722,-111.7055722,1,Not Applicable,2021,,,,
490311,Utah,41.49838889,-112.0160722,1,Not Applicable,2021,,,,
490311,Utah,41.49838889,-112.0160722,1,Truck Tractor/Double,2021,,,,
490312,Utah,40.31923611,-111.6993028,1,Not Applicable,2021,,,,
490312,Utah,40.31923611,-111.6993028,1,Not Applicable,2021,,,,
490313,Utah,41.21026944,-111.970775,1,Not Applicable,2021,,,,
490313,Utah,41.21026944,-111.970775,1,Not Applicable,2021,,,,
490314,Utah,39.41156111,-112.0505722,1,Not Applicable,2021,,,,
490315,Utah,40.72548056,-111.8882639,1,Not Applicable,2021,,,,
490315,Utah,40.72548056,-111.8882639,1,Not Applicable,2021,,,,
490001,Utah,39.53586667,-110.5009667,1,Not Applicable,2022,,,,
490002,Utah,40.56060278,-112.3533917,1,Not Applicable,2022,,,,
490003,Utah,40.73886389,-111.8883556,1,Not Applicable,2022,,,,
490005,Utah,41.15444722,-112.0548694,1,Not Applicable,2022,,,,
490005,Utah,41.15444722,-112.0548694,1,Not Applicable,2022,,,,
490006,Utah,41.23143611,-111.9841222,1,Not Applicable,2022,,,,
490007,Utah,39.24215833,-112.1249722,1,Not Applicable,2022,,,,
490007,Utah,39.24215833,-112.1249722,1,Truck Tractor/Semi-Trailer,2022,,,,
490008,Utah,37.10383889,-111.8604806,1,Not Applicable,2022,,,,
490009,Utah,41.11576389,-112.0262472,1,Not Applicable,2022,,,,
490010,Utah,40.66526944,-112.0246278,1,Not Applicable,2022,,,,
490010,Utah,40.66526944,-112.0246278,1,Not Applicable,2022,,,,
490011,Utah,40.70113056,-111.8713222,2,Not Applicable,2022,,,,
490011,Utah,40.70113056,-111.8713222,2,Not Applicable,2022,,,,
490012,Utah,39.87361111,-111.034675,1,Not Applicable,2022,,,,
490014,Utah,40.04196944,-111.54405,1,Not Applicable,2022,,,,
490014,Utah,40.04196944,-111.54405,1,Truck Pulling Trailer(s),2022,,,,
490015,Utah,40.75191111,-111.9166139,1,Not Applicable,2022,,,,
490016,Utah,38.92381389,-110.4479139,1,Truck Tractor/Semi-Trailer,2022,,,,
490017,Utah,40.58661389,-111.8646583,1,Not Applicable,2022,,,,
490018,Utah,37.83856389,-113.6288167,1,Not Applicable,2022,,,,
490019,Utah,40.61964444,-109.4759028,1,Truck Tractor/Semi-Trailer,2022,,,,
490020,Utah,40.03141667,-111.7568444,1,Single-Unit Truck (3 or more axles),2022,,,,
490021,Utah,40.719075,-111.9861361,1,Not Applicable,2022,,,,
490021,Utah,40.719075,-111.9861361,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490022,Utah,38.77699167,-111.3190028,1,Not Applicable,2022,,,,
490023,Utah,41.24441389,-111.9738111,1,Not Applicable,2022,,,,
490023,Utah,41.24441389,-111.9738111,1,Not Applicable,2022,,,,
490024,Utah,40.63276944,-112.0456583,1,Not Applicable,2022,,,,
490024,Utah,40.63276944,-112.0456583,1,Not Applicable,2022,,,,
490025,Utah,41.20473889,-112.0298611,1,Not Applicable,2022,,,,
490025,Utah,41.20473889,-112.0298611,1,Not Applicable,2022,,,,
490025,Utah,41.20473889,-112.0298611,1,Single-Unit Truck (3 or more axles),2022,,,,
490026,Utah,40.61502778,-111.8907306,1,Not Applicable,2022,,,,
490027,Utah,40.35779444,-111.9641278,1,Not Applicable,2022,,,,
490028,Utah,41.17665833,-112.0187556,1,Unknown,2022,,,,
490028,Utah,41.17665833,-112.0187556,1,Not Applicable,2022,,,,
490029,Utah,40.76070833,-111.8790778,1,Not Applicable,2022,,,,
490030,Utah,41.16901944,-112.0259722,1,Not Applicable,2022,,,,
490030,Utah,41.16901944,-112.0259722,1,Not Applicable,2022,,,,
490031,Utah,40.60902778,-112.0335,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490032,Utah,37.71306667,-113.0923917,1,Not Applicable,2022,,,,
490033,Utah,40.60593333,-111.9054056,1,Not Applicable,2022,,,,
490034,Utah,40.58377778,-111.9386667,1,Not Applicable,2022,,,,
490034,Utah,40.58377778,-111.9386667,1,Not Applicable,2022,,,,
490035,Utah,40.25684722,-112.7403306,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490036,Utah,40.32966111,-114.0405889,1,Not Applicable,2022,,,,
490037,Utah,41.10345833,-111.9598889,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490037,Utah,41.10345833,-111.9598889,1,Not Applicable,2022,,,,
490038,Utah,38.732875,-112.1197111,1,Not Applicable,2022,,,,
490038,Utah,38.732875,-112.1197111,1,Truck Tractor/Semi-Trailer,2022,,,,
490039,Utah,40.84670278,-111.9144361,1,Not Applicable,2022,,,,
490039,Utah,40.84670278,-111.9144361,1,Not Applicable,2022,,,,
490039,Utah,40.84670278,-111.9144361,1,Not Applicable,2022,,,,
490039,Utah,40.84670278,-111.9144361,1,Not Applicable,2022,,,,
490040,Utah,40.74679167,-111.9390861,2,Not Applicable,2022,,,,
490040,Utah,40.74679167,-111.9390861,2,Single-Unit Truck (3 or more axles),2022,,,,
490041,Utah,40.71857778,-111.8098778,1,Not Applicable,2022,,,,
490042,Utah,38.86292778,-109.8072583,1,Not Applicable,2022,,,,
490042,Utah,38.86292778,-109.8072583,1,Truck Tractor/Semi-Trailer,2022,,,,
490043,Utah,37.08869444,-111.7089167,2,Not Applicable,2022,,,,
490044,Utah,40.96171389,-111.8928194,1,Not Applicable,2022,,,,
490044,Utah,40.96171389,-111.8928194,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490045,Utah,40.50404167,-111.8905111,1,Not Applicable,2022,,,,
490047,Utah,40.75186389,-111.5956028,1,Not Applicable,2022,,,,
490047,Utah,40.75186389,-111.5956028,1,Not Applicable,2022,,,,
490048,Utah,40.77534722,-112.9749889,1,Not Applicable,2022,,,,
490049,Utah,40.739275,-113.8408556,1,Truck Tractor/Triple,2022,,,,
490050,Utah,40.54431667,-111.8733556,1,Not Applicable,2022,,,,
490051,Utah,40.41245833,-111.9067139,1,Not Applicable,2022,,,,
490052,Utah,38.98491389,-110.2183028,1,Not Applicable,2022,,,,
490053,Utah,40.67549444,-111.9253083,1,Not Applicable,2022,,,,
490054,Utah,40.640475,-111.8363778,1,Not Applicable,2022,,,,
490055,Utah,40.29712778,-111.7386639,1,Not Applicable,2022,,,,
490056,Utah,41.47105,-112.4444806,2,Not Applicable,2022,,,,
490057,Utah,37.17981389,-113.7711167,2,Not Applicable,2022,,,,
490057,Utah,37.17981389,-113.7711167,2,Not Applicable,2022,,,,
490058,Utah,37.12336111,-113.6116694,1,Not Applicable,2022,,,,
490059,Utah,40.534725,-111.8914972,1,Not Applicable,2022,,,,
490059,Utah,40.534725,-111.8914972,1,Not Applicable,2022,,,,
490060,Utah,40.37682222,-111.8173694,1,Not Applicable,2022,,,,
490061,Utah,41.07388056,-111.9770806,1,Not Applicable,2022,,,,
490062,Utah,41.22347778,-111.0910778,1,Not Applicable,2022,,,,
490063,Utah,41.24274167,-112.0926139,1,Not Applicable,2022,,,,
490063,Utah,41.24274167,-112.0926139,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490064,Utah,40.88711667,-111.8971722,1,Not Applicable,2022,,,,
490065,Utah,40.74888056,-111.9080639,2,Not Applicable,2022,,,,
490065,Utah,40.74888056,-111.9080639,2,Not Applicable,2022,,,,
490066,Utah,40.7106,-111.9388861,1,Not Applicable,2022,,,,
490067,Utah,37.07766944,-113.8691306,1,Not Applicable,2022,,,,
490068,Utah,40.58106111,-111.8260639,1,Not Applicable,2022,,,,
490069,Utah,37.14224444,-113.4594917,2,Not Applicable,2022,,,,
490070,Utah,40.12303333,-111.6436,1,Truck Tractor/Semi-Trailer,2022,,,,
490071,Utah,38.02383611,-112.5213972,1,Not Applicable,2022,,,,
490072,Utah,40.76794444,-112.9849444,1,Not Applicable,2022,,,,
490073,Utah,40.07313333,-111.6618806,1,Not Applicable,2022,,,,
490073,Utah,40.07313333,-111.6618806,1,Not Applicable,2022,,,,
490074,Utah,39.60316944,-110.8213194,1,Not Applicable,2022,,,,
490075,Utah,40.63530833,-111.9387667,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490076,Utah,40.55878056,-111.8906028,1,Not Applicable,2022,,,,
490077,Utah,40.73342778,-111.888275,1,Not Applicable,2022,,,,
490078,Utah,40.74708611,-114.0070583,1,Not Applicable,2022,,,,
490079,Utah,40.47069722,-111.3810472,1,Not Applicable,2022,,,,
490080,Utah,40.74079167,-111.9389583,1,Not Applicable,2022,,,,
490080,Utah,40.74079167,-111.9389583,1,Not Applicable,2022,,,,
490081,Utah,40.73693333,-111.3640028,1,Not Applicable,2022,,,,
490082,Utah,40.43155833,-111.8867222,1,Not Applicable,2022,,,,
490082,Utah,40.43155833,-111.8867222,1,Not Applicable,2022,,,,
490082,Utah,40.43155833,-111.8867222,1,Not Applicable,2022,,,,
490082,Utah,40.43155833,-111.8867222,1,Not Applicable,2022,,,,
490083,Utah,40.67023333,-111.478125,1,Not Applicable,2022,,,,
490084,Utah,41.87026389,-112.4635944,1,Not Applicable,2022,,,,
490085,Utah,41.14395278,-111.9390917,1,Not Applicable,2022,,,,
490086,Utah,40.29088611,-112.0421472,2,Not Applicable,2022,,,,
490087,Utah,37.10644167,-113.5931194,1,Not Applicable,2022,,,,
490088,Utah,41.21395833,-111.9706417,1,Not Applicable,2022,,,,
490089,Utah,40.48974722,-111.4123833,1,Not Applicable,2022,,,,
490090,Utah,40.31928611,-111.6766861,1,Not Applicable,2022,,,,
490091,Utah,40.38815556,-112.0013806,1,Not Applicable,2022,,,,
490092,Utah,40.30541667,-112.0754722,1,Not Applicable,2022,,,,
490093,Utah,40.69660278,-111.9371361,1,Not Applicable,2022,,,,
490094,Utah,41.21841389,-111.9704889,1,Not Applicable,2022,,,,
490094,Utah,41.21841389,-111.9704889,1,Not Applicable,2022,,,,
490095,Utah,39.78636111,-110.7911083,1,Not Applicable,2022,,,,
490096,Utah,41.31763056,-111.9677028,2,Not Applicable,2022,,,,
490097,Utah,40.53336111,-111.89155,1,Not Applicable,2022,,,,
490097,Utah,40.53336111,-111.89155,1,Not Applicable,2022,,,,
490098,Utah,37.70001667,-112.1937944,2,Not Applicable,2022,,,,
490099,Utah,40.66287778,-111.8882806,1,Not Applicable,2022,,,,
490100,Utah,40.50491944,-111.8660028,1,Not Applicable,2022,,,,
490101,Utah,40.75179444,-111.8940056,1,Not Applicable,2022,,,,
490102,Utah,41.22306111,-111.9954583,1,Not Applicable,2022,,,,
490102,Utah,41.22306111,-111.9954583,1,Not Applicable,2022,,,,
490103,Utah,37.09628611,-113.5672139,1,Not Applicable,2022,,,,
490103,Utah,37.09628611,-113.5672139,1,Not Applicable,2022,,,,
490104,Utah,40.35148056,-110.1885194,1,Single-Unit Truck (3 or more axles),2022,,,,
490105,Utah,37.10973889,-113.5938944,1,Not Applicable,2022,,,,
490106,Utah,40.23138889,-111.7034417,1,Not Applicable,2022,,,,
490106,Utah,40.23138889,-111.7034417,1,Not Applicable,2022,,,,
490107,Utah,40.94008056,-111.8914778,1,Not Applicable,2022,,,,
490107,Utah,40.94008056,-111.8914778,1,Not Applicable,2022,,,,
490108,Utah,40.74131389,-113.9490472,1,Not Applicable,2022,,,,
490108,Utah,40.74131389,-113.9490472,1,Truck Tractor/Semi-Trailer,2022,,,,
490109,Utah,41.24500833,-112.0252611,1,Not Applicable,2022,,,,
490109,Utah,41.24500833,-112.0252611,1,Not Applicable,2022,,,,
490110,Utah,37.09306111,-113.1165833,1,"Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",2022,,,,
490110,Utah,37.09306111,-113.1165833,1,Not Applicable,2022,,,,
490111,Utah,39.21531111,-111.4883694,1,Not Applicable,2022,,,,
490112,Utah,39.29218333,-111.8876833,1,Not Applicable,2022,,,,
490112,Utah,39.29218333,-111.8876833,1,Not Applicable,2022,,,,
490113,Utah,40.67300833,-111.8411667,1,Truck Tractor/Semi-Trailer,2022,,,,
490113,Utah,40.67300833,-111.8411667,1,Not Applicable,2022,,,,
490114,Utah,41.16328611,-111.9521611,1,Not Applicable,2022,,,,
490115,Utah,37.29019722,-109.400925,1,Not Applicable,2022,,,,
490115,Utah,37.29019722,-109.400925,1,Not Applicable,2022,,,,
490116,Utah,40.53239167,-111.9973361,1,Not Applicable,2022,,,,
490117,Utah,40.607525,-111.8327194,1,Not Applicable,2022,,,,
490118,Utah,40.12457222,-111.9590806,2,Not Applicable,2022,,,,
490118,Utah,40.12457222,-111.9590806,2,Not Applicable,2022,,,,
490119,Utah,39.95838611,-111.8739583,1,Not Applicable,2022,,,,
490119,Utah,39.95838611,-111.8739583,1,Not Applicable,2022,,,,
490120,Utah,41.225275,-112.0115722,1,Not Applicable,2022,,,,
490120,Utah,41.225275,-112.0115722,1,Not Applicable,2022,,,,
490120,Utah,41.225275,-112.0115722,1,Not Applicable,2022,,,,
490120,Utah,41.225275,-112.0115722,1,Not Applicable,2022,,,,
490120,Utah,41.225275,-112.0115722,1,Not Applicable,2022,,,,
490121,Utah,40.73355278,-111.8712806,1,Not Applicable,2022,,,,
490121,Utah,40.73355278,-111.8712806,1,Not Applicable,2022,,,,
490121,Utah,40.73355278,-111.8712806,1,Not Applicable,2022,,,,
490122,Utah,40.76069444,-111.8940111,1,Not Applicable,2022,,,,
490122,Utah,40.76069444,-111.8940111,1,Not Applicable,2022,,,,
490124,Utah,37.20113056,-113.1722028,2,Not Applicable,2022,,,,
490124,Utah,37.20113056,-113.1722028,2,"Bus (seats for more than 15 occupants, including driver)",2022,,,,
490125,Utah,40.54407222,-111.9466806,1,Not Applicable,2022,,,,
490126,Utah,40.9497,-111.8910861,1,Not Applicable,2022,,,,
490126,Utah,40.9497,-111.8910861,1,Not Applicable,2022,,,,
490126,Utah,40.9497,-111.8910861,1,Not Applicable,2022,,,,
490126,Utah,40.9497,-111.8910861,1,Not Applicable,2022,,,,
490127,Utah,40.32239722,-109.4867306,1,Not Applicable,2022,,,,
490128,Utah,40.69276944,-111.4678583,1,Not Applicable,2022,,,,
490129,Utah,40.44468611,-111.4774361,1,Not Applicable,2022,,,,
490130,Utah,38.57799444,-112.3229111,1,Not Applicable,2022,,,,
490131,Utah,40.77261389,-111.1960139,1,Not Applicable,2022,,,,
490132,Utah,41.10454167,-112.0163389,1,Not Applicable,2022,,,,
490132,Utah,41.10454167,-112.0163389,1,Not Applicable,2022,,,,
490133,Utah,40.81926667,-111.9182944,1,Not Applicable,2022,,,,
490134,Utah,39.66144167,-111.3488306,1,Not Applicable,2022,,,,
490135,Utah,38.02376667,-112.5210972,1,Not Applicable,2022,,,,
