ST_CASE,CITY,DAY,MONTH,YEAR,HOUR,ROUTE,LATITUDE,LONGITUD,REL_ROAD,FATALS,HARM_EV,TWAY_ID,BODY_TYP_1,BODY_TYP_2,BODY_TYP_3,BODY_TYP_4,BODY_TYP_5,BODY_TYP_1_TEXT,BODY_TYP_2_TEXT,BODY_TYP_3_TEXT,BODY_TYP_4_TEXT,BODY_TYP_5_TEXT,HARM_EV_TEXT
490158,1540,26,10,2013,19,3,39.59944167,-110.7962389,1,1,8,SR-55,4,,,,,Car,,,,,Hit pedestrian
490271,1540,10,10,2020,21,6,39.62064444,-110.8112444,4,1,1,WOOD HILL,34,,,,,Pickup truck,,,,,Rollover
490254,1540,18,12,2015,18,3,39.60102222,-110.8121556,4,1,33,SR-55,4,,,,,Car,,,,,Hit object
490127,1540,25,7,2017,8,3,39.57461667,-110.8160389,1,1,12,SR-10,4,66,14,,,Car,Semi truck,SUV,,,Hit other vehicle
490119,0,12,6,2017,11,3,39.53384167,-110.8167861,1,1,12,SR-10,15,66,,,,SUV,Semi truck,,,,Hit other vehicle
490232,620,27,11,2021,3,1,38.86005,-110.8179778,3,1,31,I-70,15,,,,,SUV,,,,,Hit object
490129,0,13,6,2015,16,6,40.92931111,-110.8188194,4,1,17,FOOTHILL DR,90,,,,,Motorcycle,,,,,Hit object
490074,1540,27,4,2022,16,6,39.60316944,-110.8213194,4,1,33,CARBONVILLE ROAD,14,,,,,SUV,,,,,Hit object
490123,0,7,9,2012,16,5,39.37378889,-110.8237194,1,1,1,CLEVELAND ELMO RD,31,,,,,Pickup truck,,,,,Rollover
490026,1540,14,3,2016,14,6,39.61697222,-110.8249583,2,1,14,1100 NORTH,90,,,,,Motorcycle,,,,,Hit other vehicle
490118,9997,19,7,2020,14,2,40.20951944,-110.8268528,1,1,12,US-40,4,66,16,,,Car,Semi truck,SUV,,,Hit other vehicle
490167,660,13,6,2021,18,3,39.74271111,-110.8381056,1,1,12,SR-191,34,34,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490138,9997,4,9,2013,20,6,40.22686944,-110.8396583,2,1,1,5000 S,30,,,,,Pickup truck,,,,,Rollover
490159,9997,25,7,2020,9,3,40.84013889,-110.8476528,1,1,11,SR-150,80,,,,,Motorcycle,,,,,Hit object
490297,270,20,10,2022,2,3,39.36350278,-110.8520944,4,1,34,SR-155,34,,,,,Pickup truck,,,,,Hit ditch
490114,1540,27,6,2015,18,2,39.61737778,-110.8532111,4,1,20,US-6,80,,,,,Motorcycle,,,,,Hit object
490023,0,18,2,2015,10,2,39.61875,-110.8548056,4,1,38,US-6,63,,,,,Heavy truck,,,,,Hit object
490226,660,30,11,2018,23,3,39.679725,-110.8556722,4,1,59,SR-157,96,,,,,Other,,,,,Hit object
490189,660,24,10,2014,1,2,39.68316667,-110.8579306,4,2,35,US-6,6,,,,,Car,,,,,Hit ditch
490140,660,23,8,2020,13,2,39.68216667,-110.8585083,2,1,8,US-6,34,,,,,Pickup truck,,,,,Hit pedestrian
490019,660,26,2,2018,15,2,39.68269167,-110.8586972,4,1,32,US-6,14,14,,,,SUV,SUV,,,,Hit ditch
490234,0,20,11,2015,12,2,39.67550556,-110.8616167,1,2,12,US-6,4,30,,,,Car,Pickup truck,,,,Hit other vehicle
490120,660,9,6,2021,18,3,39.73118611,-110.8702556,1,1,12,SR-6,67,66,,,,Pickup truck,Semi truck,,,,Hit other vehicle
490122,633,19,7,2018,10,3,40.45248889,-110.870475,1,3,1,SR-35,80,80,80,,,Motorcycle,Motorcycle,Motorcycle,,,Rollover
490307,270,22,5,2022,21,5,39.34005278,-110.873125,4,1,8,FLAT RD,34,,,,,Pickup truck,,,,,Hit pedestrian
490159,0,9,9,2014,20,2,40.20624167,-110.8733667,4,1,35,US-40,14,,,,,SUV,,,,,Hit ditch
490211,0,16,9,2018,14,1,38.85145,-110.8833278,4,1,25,I-70,66,,,,,Semi truck,,,,,Hit object
490066,0,2,5,2015,22,5,39.59900278,-110.8885528,4,1,1,PINNCALE PEAK ROAD,39,,,,,Pickup truck,,,,,Rollover
490202,633,11,10,2017,14,3,40.45737222,-110.8899556,1,1,1,SR-35,80,,,,,Motorcycle,,,,,Rollover
490121,660,13,9,2019,3,2,39.77266944,-110.9109139,1,1,12,US-6,66,34,,,,Semi truck,Pickup truck,,,,Hit other vehicle
490125,0,25,8,2019,11,3,40.472025,-110.9225528,1,1,1,SR-35,80,,,,,Motorcycle,,,,,Rollover
490153,820,9,8,2017,18,3,40.68460833,-110.9297583,4,1,35,SR-150,80,,,,,Motorcycle,,,,,Hit ditch
490224,9999,14,10,2018,7,2,40.19419167,-110.9378889,5,1,1,US-40,34,,,,,Pickup truck,,,,,Rollover
490131,0,15,7,2016,14,2,39.81555556,-110.9387917,1,1,12,US-6,31,5,4,66,,Pickup truck,Car,Car,Semi truck,,Hit other vehicle
490070,0,5,5,2017,19,2,40.19436111,-110.9408028,4,1,35,US-40,4,,,,,Car,,,,,Hit ditch
490141,635,27,9,2019,10,3,38.35303333,-110.9492028,1,1,12,SR-24,4,15,,,,Car,SUV,,,,Hit other vehicle
490122,0,20,9,2013,10,2,40.193075,-110.9607444,2,1,12,US-40,4,30,,,,Car,Pickup truck,,,,Hit other vehicle
490149,740,18,8,2021,13,3,39.31125,-110.9644167,1,1,12,SR-10,14,66,,,,SUV,Semi truck,,,,Hit other vehicle
490166,0,21,11,2012,19,5,39.42631944,-110.9736278,1,1,1,MOHRLAND CANYON ROAD,31,,,,,Pickup truck,,,,,Rollover
490252,620,31,12,2017,22,1,38.84393056,-110.9738278,4,1,31,I-70,58,,,,,Bus,,,,,Hit object
490166,0,24,9,2014,12,3,40.49510833,-110.9739639,1,1,12,SR-35,80,31,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490140,0,3,9,2013,15,1,38.84392222,-110.982725,5,1,35,I-70,20,,,,,Van,,,,,Hit ditch
490042,0,1,4,2017,12,3,39.24558056,-110.9883278,1,1,12,SR-10,2,4,,,,Car,Car,,,,Hit other vehicle
490029,0,6,3,2019,15,3,40.19323333,-111.0109556,1,2,12,SR-40,15,63,,,,SUV,Heavy truck,,,,Hit other vehicle
490133,620,22,7,2018,13,1,38.84731667,-111.0140306,1,1,12,I-70,4,66,,,,Car,Semi truck,,,,Hit other vehicle
490242,660,27,11,2016,18,5,39.66193333,-111.0173806,4,1,1,BENCHES ROAD,31,,,,,Pickup truck,,,,,Rollover
490010,620,11,2,2019,14,1,38.84672222,-111.0230056,5,1,14,I-70,34,,,,,Pickup truck,,,,,Hit other vehicle
490084,0,19,6,2014,16,3,40.57799167,-111.0324,1,1,11,SR-150,80,,,,,Motorcycle,,,,,Hit object
490215,0,13,10,2016,15,3,40.49176944,-111.0341611,4,1,59,SR-35,80,,,,,Motorcycle,,,,,Hit object
490012,9997,17,1,2022,15,2,39.87361111,-111.034675,4,1,58,US-6,2,,,,,Car,,,,,Hit ditch
490197,9997,27,9,2020,12,3,40.48855556,-111.0354278,4,1,59,SR-35,80,,,,,Motorcycle,,,,,Hit object
490083,9997,15,5,2021,13,3,40.49611944,-111.0365722,4,1,48,SR-35,80,,,,,Motorcycle,,,,,Hit object
490099,1540,12,6,2020,22,6,39.52447778,-111.0366833,4,1,1,STAR POINT MINE RD,67,,,,,Pickup truck,,,,,Rollover
490086,0,28,5,2017,15,3,40.4943,-111.0370556,1,1,12,SR-35,80,34,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490008,650,8,1,2019,9,2,40.18237778,-111.042525,1,1,12,US-40,67,34,,,,Pickup truck,Pickup truck,,,,Hit other vehicle
490135,0,12,7,2015,14,3,40.50773333,-111.0461306,1,1,12,SR-35,80,31,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490045,2130,6,4,2018,1,3,41.41496667,-111.0466583,4,1,1,SR-16,34,,,,,Pickup truck,,,,,Rollover
490084,9997,16,5,2021,1,2,39.88401667,-111.048025,4,1,31,US-6,34,,,,,Pickup truck,,,,,Hit object
490095,1380,11,7,2013,11,3,39.23205833,-111.0504889,4,1,33,SR-29,90,,,,,Motorcycle,,,,,Hit object
490119,0,3,7,2016,13,2,40.18868889,-111.0710722,1,1,12,US-40,5,4,,,,Car,Car,,,,Hit other vehicle
490074,0,16,6,2012,14,3,40.59373333,-111.0725417,1,2,12,SR-150,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490072,1790,16,6,2019,14,2,39.92781111,-111.0744778,1,1,12,US-6,80,65,,,,Motorcycle,Heavy truck,,,,Hit other vehicle
490268,1790,22,10,2022,18,2,39.92809167,-111.0752389,1,1,12,US-6,4,67,,,,Car,Pickup truck,,,,Hit other vehicle
490161,1790,15,7,2022,14,2,39.928475,-111.0767361,1,2,12,US-6,14,20,4,,,SUV,Van,Car,,,Hit other vehicle
490062,9997,28,4,2022,19,5,41.22347778,-111.0910778,4,1,30,WAHSATCH RD,34,,,,,Pickup truck,,,,,Hit object
490232,480,15,12,2018,13,9,39.07108889,-111.0929417,4,1,34,DUTCH FLAT RD,34,,,,,Pickup truck,,,,,Hit ditch
490265,650,14,11,2020,20,2,40.20871389,-111.1033972,1,1,12,US-40,14,66,,,,SUV,Semi truck,,,,Hit other vehicle
490025,0,18,2,2016,16,2,40.22419722,-111.1072889,4,1,35,US-40,31,,,,,Pickup truck,,,,,Hit ditch
490185,0,27,10,2014,9,5,41.50549722,-111.1119667,4,1,1,FRANCIS RD,31,,,,,Pickup truck,,,,,Rollover
490011,0,22,1,2017,9,2,40.23009167,-111.1207611,1,1,12,US-40,4,67,5,,,Car,Pickup truck,Car,,,Hit other vehicle
490139,359,21,7,2021,17,1,41.18498611,-111.1298889,3,1,1,I-80,15,,,,,SUV,,,,,Rollover
490237,480,6,11,2022,18,3,39.06270833,-111.1307583,1,1,12,SR-10,34,14,34,,,Pickup truck,SUV,Pickup truck,,,Hit other vehicle
490147,9997,29,8,2020,0,8,40.63840556,-111.1404528,4,1,35,FR-034,34,,,,,Pickup truck,,,,,Hit ditch
490029,0,17,3,2014,16,2,40.23846389,-111.1417194,1,1,12,US-40,31,66,15,,,Pickup truck,Semi truck,SUV,,,Hit other vehicle
490253,620,26,12,2017,16,1,38.824,-111.1459667,4,1,1,I-70,2,,,,,Car,,,,,Rollover
490138,1570,10,7,2022,17,3,41.74339722,-111.1517861,4,1,35,SR-16,4,,,,,Car,,,,,Hit ditch
490070,359,9,5,2018,16,1,41.137925,-111.1534333,4,1,35,I-80,34,,,,,Pickup truck,,,,,Hit ditch
490168,1840,21,8,2018,18,2,39.93333333,-111.1544,1,1,1,US-6,66,,,,,Semi truck,,,,,Rollover
490118,1840,26,7,2019,20,2,39.933625,-111.1559472,4,2,1,US-6,34,,,,,Pickup truck,,,,,Rollover
490209,0,29,10,2015,17,1,38.81835,-111.1585861,2,2,1,I-70,14,,,,,SUV,,,,,Rollover
490255,890,2,11,2022,6,3,41.76900278,-111.1603639,1,2,12,SR-30,4,4,,,,Car,Car,,,,Hit other vehicle
490170,0,2,8,2015,11,1,41.12571111,-111.1674167,1,1,12,I-80,4,80,,,,Car,Motorcycle,,,,Hit other vehicle
490251,480,16,12,2020,2,3,38.98764444,-111.1702056,1,1,12,SR-10,14,66,,,,SUV,Semi truck,,,,Hit other vehicle
490087,0,30,6,2012,20,3,41.76824722,-111.1716194,4,1,31,SR-30,80,,,,,Motorcycle,,,,,Hit object
490172,1570,10,7,2021,12,3,41.69477222,-111.1736889,1,2,12,SR-16,14,15,,,,SUV,SUV,,,,Hit other vehicle
490085,0,29,5,2016,20,6,39.28341389,-111.1766111,4,1,35,GEORGE OLSEN ROAD,83,,,,,Motorcycle,,,,,Hit ditch
490184,1570,24,9,2020,10,2,41.63654722,-111.1794306,4,1,35,US-16,66,,,,,Semi truck,,,,,Hit ditch
490106,400,29,6,2021,9,3,38.97181944,-111.1809917,1,1,12,SR-10,20,63,,,,Van,Heavy truck,,,,Hit other vehicle
490094,0,13,7,2019,17,2,40.24118889,-111.1815306,1,1,12,US-40,2,66,,,,Car,Semi truck,,,,Hit other vehicle
490204,9997,26,9,2022,16,2,40.24118056,-111.1816,1,1,12,US-40,14,63,,,,SUV,Heavy truck,,,,Hit other vehicle
490168,9997,4,7,2021,15,3,40.24116944,-111.1818472,1,1,12,SR-40,14,21,,,,SUV,Van,,,,Hit other vehicle
490293,2033,27,12,2022,10,2,40.24291944,-111.1851556,1,1,12,US-40,4,15,,,,Car,SUV,,,,Hit other vehicle
490026,0,11,3,2014,8,2,39.92955556,-111.1954611,1,1,12,US-6,4,4,,,,Car,Car,,,,Hit other vehicle
490131,1340,20,7,2022,6,6,40.77261389,-111.1960139,4,1,52,WEBER CANYON RD,14,,,,,SUV,,,,,Hit object
490114,0,4,8,2019,10,2,40.25229722,-111.1962083,1,1,12,US-40,90,34,,,,Motorcycle,Pickup truck,,,,Hit other vehicle
490162,820,9,8,2015,22,3,40.62844722,-111.1973389,4,1,31,SR-150,4,,,,,Car,,,,,Hit object
490142,0,17,9,2013,15,2,39.93429722,-111.1998472,6,2,35,US-6,4,,,,,Car,,,,,Hit ditch
490151,0,7,7,2013,1,6,39.80142222,-111.2072833,2,1,1,PONDTOWN RD,31,,,,,Pickup truck,,,,,Rollover
490146,890,19,8,2017,20,8,41.91787222,-111.2291861,1,1,12,SOUTH EDEN CANYON ROAD,83,96,,,,Motorcycle,Other,,,,Hit other vehicle
490025,650,30,1,2021,18,3,40.28278889,-111.2355806,1,1,12,SR-40,4,67,,,,Car,Pickup truck,,,,Hit other vehicle
490079,0,6,7,2012,10,2,40.28585,-111.2408972,2,1,14,US-40,14,,,,,SUV,,,,,Hit other vehicle
490083,0,20,7,2013,20,5,39.47980556,-111.2447389,2,1,1,MILLERS FLAT,90,,,,,Motorcycle,,,,,Rollover
490152,1230,24,7,2022,16,8,39.51985278,-111.2508694,1,1,5,MILLERS FLAT RD,90,,,,,Motorcycle,,,,,Fell out
490100,0,10,6,2016,16,1,41.07260833,-111.2598528,3,1,20,I-80,2,,,,,Car,,,,,Hit object
490210,650,20,10,2018,0,2,40.34520556,-111.2660139,1,1,12,US-40,14,4,,,,SUV,Car,,,,Hit other vehicle
490067,0,8,6,2012,10,8,40.22741111,-111.2666167,4,1,34,CLYDE CK RD,90,,,,,Motorcycle,,,,,Hit ditch
490214,820,24,10,2015,3,3,40.64205833,-111.2708611,4,1,35,SR-150,31,,,,,Pickup truck,,,,,Hit ditch
490120,0,4,7,2016,15,6,39.30800556,-111.2732333,1,1,1,UPPER JOES VALLEY RD,90,,,,,Motorcycle,,,,,Rollover
490147,0,24,8,2019,18,5,40.68391667,-111.2790444,1,1,8,2700 NORTH,4,,,,,Car,,,,,Hit pedestrian
490041,0,23,4,2012,17,3,40.66065278,-111.2807944,1,1,1,SR-32,14,,,,,SUV,,,,,Rollover
490255,820,11,11,2021,16,3,40.65358611,-111.2808056,1,1,12,SR-32,6,4,,,,Car,Car,,,,Hit other vehicle
490238,650,9,11,2022,16,2,40.35606944,-111.2808806,4,1,24,US-40,67,,,,,Pickup truck,,,,,Hit object
490066,1340,28,3,2021,1,3,40.70323056,-111.2813278,8,1,59,SR-32,6,,,,,Car,,,,,Hit object
490256,1340,31,12,2017,15,5,40.72284167,-111.2815528,4,1,30,N NEW LN RD,2,,,,,Car,,,,,Hit object
490169,650,15,11,2019,10,2,40.36978333,-111.2922722,1,1,12,US-40,34,62,,,,Pickup truck,Heavy truck,,,,Hit other vehicle
490108,0,12,7,2014,22,3,38.3104,-111.2994278,1,1,8,SR-24,80,,,,,Motorcycle,,,,,Hit pedestrian
490193,290,12,9,2021,13,1,41.04520278,-111.3097278,3,1,1,I-80,14,,,,,SUV,,,,,Rollover
490021,0,20,2,2015,21,2,40.40610278,-111.3113111,4,1,1,US-40,31,,,,,Pickup truck,,,,,Rollover
490022,1690,19,2,2022,5,1,38.77699167,-111.3190028,1,1,11,I-70,34,,,,,Pickup truck,,,,,Hit object
490149,0,8,10,2012,20,1,41.03954722,-111.3277111,3,1,31,I-80,4,,,,,Car,,,,,Hit object
490170,0,11,10,2014,11,3,38.12142778,-111.3281194,1,1,16,SR-12,80,,,,,Motorcycle,,,,,Hit object
490139,1922,2,7,2022,14,3,38.15924167,-111.3334222,4,1,5,SR-12,80,,,,,Motorcycle,,,,,Fell out
490200,1840,4,10,2018,7,2,39.97448611,-111.3399833,1,1,12,US-6,4,14,,,,Car,SUV,,,,Hit other vehicle
490224,890,29,10,2021,18,3,41.84092222,-111.3437806,4,1,31,SR-30,34,,,,,Pickup truck,,,,,Hit object
490200,0,2,10,2016,9,2,39.97781667,-111.348475,1,1,12,US-6,2,66,,,,Car,Semi truck,,,,Hit other vehicle
490134,450,18,6,2022,23,3,39.66144167,-111.3488306,4,1,31,SR-31,34,,,,,Pickup truck,,,,,Hit object
490086,0,18,6,2014,8,3,38.32581944,-111.3547556,1,2,12,SR-24,31,6,,,,Pickup truck,Car,,,,Hit other vehicle
490144,1840,28,7,2020,16,2,39.98163333,-111.3561667,1,1,12,US-6,34,66,15,4,,Pickup truck,Semi truck,SUV,Car,,Hit other vehicle
490183,1960,15,9,2020,15,3,38.32587778,-111.3597667,1,1,12,SR-24,80,4,,,,Motorcycle,Car,,,,Hit other vehicle
490102,0,15,7,2014,9,3,40.63445278,-111.3632222,1,1,12,SR-248,31,15,,,,Pickup truck,SUV,,,,Hit other vehicle
490081,1465,24,2,2022,10,5,40.73693333,-111.3640028,4,1,52,BROWNS CANYON RD,20,,,,,Van,,,,,Hit object
490069,359,26,3,2018,7,1,41.01314444,-111.3689,1,1,12,I-80,66,66,34,66,,Semi truck,Semi truck,Pickup truck,Semi truck,,Hit other vehicle
490027,0,14,2,2017,11,1,41.01235556,-111.3699694,1,1,12,I-80,34,66,,,,Pickup truck,Semi truck,,,,Hit other vehicle
490202,1690,17,9,2020,23,1,38.76024444,-111.3702917,1,2,12,I-70,5,15,66,,,Car,SUV,Semi truck,,,Hit other vehicle
490055,1465,23,5,2019,8,5,40.63434444,-111.3713667,1,1,12,BROWNS CANYON RD,4,14,,,,Car,SUV,,,,Hit other vehicle
490138,0,7,8,2012,14,2,39.98994722,-111.3733028,1,1,12,US-6,31,16,,,,Pickup truck,SUV,,,,Hit other vehicle
490216,359,20,9,2020,16,1,41.01072778,-111.3735167,3,1,31,I-80,80,,,,,Motorcycle,,,,,Hit object
490207,540,30,8,2018,22,3,41.90561944,-111.3772028,2,1,1,SR-30,34,,,,,Pickup truck,,,,,Rollover
490079,650,3,6,2022,17,6,40.47069722,-111.3810472,4,1,1,DUKE LN,96,,,,,Other,,,,,Rollover
490036,0,23,4,2013,18,5,40.11756667,-111.3818639,5,1,17,DIAMOND FORK RD,4,,,,,Car,,,,,Hit object
490138,2045,20,6,2020,15,1,40.85188056,-111.3893528,4,1,34,I-80,80,,,,,Motorcycle,,,,,Hit ditch
490098,1960,24,5,2015,2,3,38.30790556,-111.389925,2,1,1,SR-24,31,,,,,Pickup truck,,,,,Rollover
490208,540,10,10,2018,18,2,41.94668056,-111.3933972,1,1,1,US-89,66,,,,,Semi truck,,,,,Rollover
490061,290,26,3,2015,18,1,40.90931389,-111.4001639,1,1,12,I-80,31,14,,,,Pickup truck,SUV,,,,Hit other vehicle
490062,290,7,5,2021,10,6,40.888275,-111.4014944,1,1,9,WEST HOYTSVILLE ROAD,67,,,,,Pickup truck,,,,,Hit cyclist
490239,650,8,12,2015,17,2,40.48475278,-111.4049722,1,1,12,US-40,15,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490103,0,20,7,2013,13,1,40.98903611,-111.4050778,1,2,12,I-80,4,14,,,,Car,SUV,,,,Hit other vehicle
490127,650,14,5,2014,14,6,40.51020556,-111.4081333,1,1,12,200 N,6,20,,,,Car,Van,,,,Hit other vehicle
490248,0,17,11,2015,19,3,40.65262778,-111.4083111,4,1,25,SR-248,2,4,,,,Car,Car,,,,Hit object
490179,0,28,8,2015,11,3,40.79903333,-111.4091167,1,1,12,SR-32,20,30,31,,,Van,Pickup truck,Pickup truck,,,Hit other vehicle
490016,540,13,1,2014,10,2,41.93753889,-111.4098861,1,1,12,US-89,16,31,,,,SUV,Pickup truck,,,,Hit other vehicle
490130,650,29,6,2018,15,3,40.535475,-111.410275,1,2,12,SR-40,14,4,,,,SUV,Car,,,,Hit other vehicle
490130,650,10,6,2021,16,3,40.53583333,-111.4104472,1,1,12,SR-40,4,67,,,,Car,Pickup truck,,,,Hit other vehicle
490089,650,30,5,2022,21,6,40.48974722,-111.4123833,1,1,5,1390 S,90,,,,,Motorcycle,,,,,Fell out
490073,650,1,2,2021,17,2,40.51591111,-111.4128222,1,1,12,US-189,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490096,650,29,5,2019,16,2,40.49282778,-111.413175,1,1,12,US-40,6,14,,,,Car,SUV,,,,Hit other vehicle
490107,540,29,6,2017,12,2,41.93499722,-111.4131778,1,1,51,US-89,34,,,,,Pickup truck,,,,,Jackknife
490019,0,14,2,2017,7,2,40.54255278,-111.4158222,1,4,12,US-40,4,5,,,,Car,Car,,,,Hit other vehicle
490199,650,8,9,2018,3,2,40.54803611,-111.4202333,1,1,8,US-40,66,,,,,Semi truck,,,,,Hit pedestrian
490102,0,13,6,2015,9,3,39.64109444,-111.4202611,4,1,32,SR-31,66,,,,,Semi truck,,,,,Hit ditch
490072,0,7,6,2014,12,3,37.83722222,-111.4206167,4,1,5,SR-12,80,,,,,Motorcycle,,,,,Fell out
490062,1230,3,5,2019,21,5,39.63805278,-111.4222556,1,3,12,POWER PLANT ROAD,4,34,,,,Car,Pickup truck,,,,Hit other vehicle
490216,0,3,11,2015,18,2,40.48449722,-111.426475,1,1,12,US-189,4,31,,,,Car,Pickup truck,,,,Hit other vehicle
490192,0,27,9,2015,16,2,40.55965278,-111.4268333,4,1,24,US-40,80,,,,,Motorcycle,,,,,Hit object
490206,650,19,10,2018,11,2,40.60598333,-111.4289278,3,6,57,US-40,66,34,14,,,Semi truck,Pickup truck,SUV,,,Hit object
490069,650,15,5,2019,10,2,40.57439444,-111.4340306,1,1,12,US-40,2,66,,,,Car,Semi truck,,,,Hit other vehicle
490172,0,22,8,2016,20,2,40.58701111,-111.4365639,3,1,1,US-40,14,,,,,SUV,,,,,Rollover
490074,0,26,4,2015,14,2,40.59265278,-111.4366833,1,1,12,US-40,80,66,,,,Motorcycle,Semi truck,,,,Hit other vehicle
490117,0,19,8,2013,12,2,40.59287778,-111.4367611,3,1,57,US-40,30,,,,,Pickup truck,,,,,Hit object
490128,0,16,6,2016,18,1,38.7566,-111.4401611,2,1,1,I-70,80,,,,,Motorcycle,,,,,Rollover
490218,0,24,10,2016,11,2,40.47461944,-111.4417444,1,1,12,US-189,6,66,,,,Car,Semi truck,,,,Hit other vehicle
490191,359,14,11,2013,20,1,40.972125,-111.4425861,1,1,1,I-84,66,,,,,Semi truck,,,,,Rollover
490114,0,16,8,2013,13,2,40.62799722,-111.4433694,3,1,57,US-40,31,,,,,Pickup truck,,,,,Hit object
490145,650,1,8,2021,15,2,40.47262778,-111.4451083,1,1,12,US-189,34,34,14,,,Pickup truck,Pickup truck,SUV,,,Hit other vehicle
490140,650,7,6,2021,17,3,40.47218333,-111.4455417,1,3,12,SR-189,61,14,14,14,4,Heavy truck,SUV,SUV,SUV,Car,Hit other vehicle
490044,450,24,2,2020,20,3,39.59475833,-111.4458972,4,1,1,SR-89,16,,,,,SUV,,,,,Rollover
490098,450,8,6,2016,13,2,39.64118333,-111.4485722,1,1,12,US-89,4,4,,,,Car,Car,,,,Hit other vehicle
